Truck ID,Quarter,Year,New_or_Used,Sale_Price,List_Price,Pct_of_List,Book_Value,Type,Truck_Manufacturer,Region_Nm,Condition,Model_Year,Odometer,Model,Transmission_Type,Engine_Manufacturer,Fuel_Type,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Front_Tire_Size,Rear_Tire_Size,Color,Delivery_Region,Channel,Delivery_Location,Age_Yrs,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life,Engine_Type
13728,Q2,2021,NEW,45111,43000,0.953204318,36632.65,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2013,269437,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,Central US,Retail,Birmingham,6,40000,12000,450,1800,850000,IN LINE
13729,Q2,2021,NEW,39221,36000,0.917875628,30713.99,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,263955,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,7,40000,12000,450,1800,850000,IN LINE
13730,Q2,2021,NEW,35062,17405,0.496406366,32630.08,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,471895,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Tampa,7,40000,12000,450,1800,850000,IN LINE
13731,Q2,2021,NEW,43400,43400,1,24687.68,Truck,Freightliner,RVS UTC Western US REGION,Ready,2012,104552,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Golden,7,17500,10000,240,2300,240000,IN LINE
13732,Q2,2021,NEW,45500,41506,0.91221978,37159.4,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2013,410219,CASCADIA 125,Manual,CUMM,Diesel,230,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Columbia,6,40000,12000,450,1800,850000,IN LINE
13733,Q2,2021,NEW,34384,21000,0.610749186,31915.58,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2013,716637,CASCADIA 125,Manual,DETR,Diesel,222,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,BEIGE,Western US,Fleet,Dallas,6,40000,12000,455,1800,850000,IN LINE
13734,Q2,2021,NEW,5179,4712,0.909828152,4899.36,Truck,Ford,RVS UTC EAST REGION,Validated,2012,167523,TRANSIT VAN,Auto,FORD,Unleaded,114,3.96,2,4,P205/65R 15 94V,P205/65R 15 94V,WHITE,Northeastern US,Retail,Baltimore DC,6,2700,2400,85,4800,100000,V TYPE
13735,Q2,2021,NEW,33643,21000,0.624201171,26937.93,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2013,720238,CASCADIA 125,Manual,DETR,Diesel,199,0,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,BEIGE,Western US,Fleet,Dallas,6,40000,12000,455,1800,850000,IN LINE
13736,Q2,2021,NEW,44513,44515,1.000044931,33532.14,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2013,498678,CASCADIA 125,Manual,CUMM,Diesel,230,3.42,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Western US,Retail,San Antonio,6,40000,12000,450,1800,850000,IN LINE
13737,Q2,2021,NEW,32645,29995,0.91882371,32265.85,Tractor,Volvo,RVS UTC Western US REGION,Ready,2013,546973,VNL64T 670,Manual,CUMM,Diesel,213,3.55,3,10,295/75R22.5  R280,295/75R 22.5 M726EL,WHITE,Western US,Retail,Denver,6,40000,13200,450,2100,850000,IN LINE
13738,Q2,2021,NEW,39150,21150,0.540229885,24855.24,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,134966,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Syracuse,7,17500,10000,240,2300,240000,IN LINE
13739,Q2,2021,NEW,20731,17750,0.856205682,21829.83,Tractor,Freightliner,RVS UTC Western US REGION,Validated,2013,921233,CASCADIA 125,Manual,CUMM,Diesel,230,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Western US,Fleet,Denver,6,40000,12000,450,1800,850000,IN LINE
13740,Q2,2021,NEW,27001,14250,0.527758231,24470.25,Truck,Isuzu,RVS UTC Western US REGION,Ready,2013,144979,NPR HD,Auto,ISUZ,Diesel,132,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Fleet,Modesto,6,14550,6830,215,2500,200000,IN LINE
13741,Q2,2021,NEW,13999,12300,0.878634188,13061.42,Tractor,International,RVS UTC EAST REGION,Ready,2013,209624,8600,Manual,INTL,Diesel,146,3.42,2,6,295/75R22.5 R283,295/75R 22.5 305AT,WHITE,Central US,Retail,Little Rock,6,23000,12000,410,1700,700000,IN LINE
13742,Q2,2021,NEW,22263,20500,0.920810313,19022.98,Truck,Ford,RVS UTC EAST REGION,Ready,2012,71525,E-350 ECONOLINE,Auto,FORD,Unleaded,138,3.73,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Western US,Retail,Golden,6,6340,4600,265,4250,100000,V TYPE
13743,Q2,2021,NEW,44400,35520,0.8,26738.7,Truck,Freightliner,RVS UTC Central US RGN,Ready,2013,149210,M2 106,Auto,CUMM,Diesel,255,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Oxford,6,17500,10000,240,2300,240000,IN LINE
13744,Q2,2021,NEW,36049,34000,0.943160698,34011.4,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2013,779758,CASCADIA 125,Manual,CUMM,Diesel,240,2.47,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,SOUTH US,Retail,Atlanta,6,40000,13300,450,1800,850000,IN LINE
13745,Q2,2021,NEW,32356,27502,0.849981456,26103.89,Tractor,Freightliner,RVS UTC EAST REGION,Validated,2013,694374,CASCADIA 125,,DETR,Diesel,230,3.42,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,RED,Northeastern US,Retail,Baltimore DC,6,38000,12000,455,1800,850000,IN LINE
13746,Q2,2021,NEW,44276,28500,0.643689584,36575.91,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2013,534865,CASCADIA 125,Manual,CUMM,Diesel,240,3.55,3,10,295/80R22.5 16P R250,295/75R 22.5 M726EL,RED,Northeastern US,Fleet,Boston,6,40000,13300,450,1800,850000,IN LINE
13747,Q2,2021,NEW,22995,20700,0.900195695,21764.29,Tractor,International,RVS UTC EAST REGION,Validated,2013,392037,PRO LF687,Manual,INTL,Diesel,226,0,,,295/75R 22.5 R287A,295/75R 22.5 M720,,Central US,Retail,Birmingham,6,40000,12350,450,1700,850000,IN LINE
13748,Q2,2021,NEW,24805,12700,0.51199355,24525.28,Truck,International,RVS UTC Central US RGN,Validated,2013,127230,4300,Manual,INTL,Diesel,272,4.11,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Knoxville,6,21000,12000,230,2200,280000,IN LINE
13749,Q2,2021,NEW,27728,24000,0.865551068,26324.1,Tractor,Freightliner,RVS UTC Central US RGN,Validated,2013,754250,CASCADIA 125,Manual,DETR,Diesel,175,2.47,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Central US,Retail,Louisville,6,40000,12000,455,1800,850000,IN LINE
13750,Q2,2021,NEW,5555,4000,0.720072007,21016.55,Truck,International,RVS UTC Western US REGION,As Is,2013,281570,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,St Louis,6,19000,10000,215,2200,240000,IN LINE
13751,Q2,2021,NEW,34941,35000,1.001688561,27713.44,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,240371,M2 106,Auto,CUMM,Diesel,255,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,6,17500,10000,240,2300,240000,IN LINE
13752,Q2,2021,NEW,12249,2905,0.237162217,21389.29,Truck,Isuzu,RVS UTC EAST REGION,As Is,2013,125022,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Boston,6,14550,6830,215,2500,200000,IN LINE
13753,Q2,2021,NEW,27799,12000,0.431670204,17980.53,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,285014,M2 106,Manual,CUMM,Diesel,255,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,6,17500,10000,260,2300,280000,IN LINE
13754,Q2,2021,NEW,34904,22000,0.630300252,33532.75,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2013,729632,CASCADIA 125,Manual,CUMM,Diesel,230,3.55,3,10,295/80R22.5 16P R250,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Grand Rapids,6,40000,13200,450,1800,850000,IN LINE
13758,Q2,2021,NEW,23750,11905,0.501263158,17576.89,Truck,Ford,RVS UTC EAST REGION,Ready,2012,175436,F550,Auto,FORD,Diesel,165,4.88,2,6,LT225/70R 19.5F,LT225/70R 19.5F,WHITE,Northeastern US,Fleet,Springfield,6,13660,7000,300,2800,240000,IN LINE
13759,Q2,2021,NEW,16150,15350,0.950464396,15121.56,Tractor,International,RVS UTC Central US RGN,Validated,2010,205552,8600,Manual,CUMM,Diesel,160,3.73,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Grand Rapids,10,23000,12000,320,2100,700000,IN LINE
13760,Q2,2021,NEW,36000,38000,1.055555556,23982.75,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2009,116473,CST120,Manual,DETR,Diesel,229,3.58,3,10,295/75R22.5 14P R287,295/75R 22.5 M720,WHITE,Northeastern US,Retail,Baltimore DC,11+,40000,12000,455,1800,850000,IN LINE
13762,Q2,2021,NEW,7200,6500,0.902777778,15248.09,Tractor,International,RVS UTC EAST REGION,As Is,2010,338379,8600,Manual,CUMM,Diesel,160,3.73,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,GREEN,Northeastern US,Fleet,Springfield,9,23000,12000,320,2100,700000,IN LINE
13764,Q2,2021,NEW,24604,17250,0.701105511,23515.98,Tractor,International,RVS UTC EAST REGION,Ready,2010,394789,PRO LF647,Manual,CUMM,Diesel,169,0,3,10,295/75R 22.5 G169,295/75R 22.5 G372,9219,Northeastern US,Retail,Providence,9,40000,12350,385,1800,850000,IN LINE
13777,Q2,2021,NEW,36900,34000,0.921409214,17031.44,Truck,Freightliner,RVS UTC EAST REGION,Ready,2010,55351,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Jacksonville,9,21000,10000,240,2600,240000,IN LINE
13778,Q2,2021,NEW,22865,21000,0.918434288,13611.29,Truck,Freightliner,RVS UTC EAST REGION,Validated,2010,183394,M2 106,Auto,CUMM,Diesel,259,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,9,21000,10000,240,2600,240000,IN LINE
13779,Q2,2021,NEW,7599,5300,0.697460192,7061.27,Truck,Ford,RVS UTC Western US REGION,As Is,2010,208972,E-250 ECONOLINE,Auto,FORD,Unleaded,138,4.1,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Western US,Retail,Golden,9,6340,4600,225,4800,100000,IN LINE
13780,Q2,2021,NEW,18999,17200,0.905310806,18079.25,Tractor,International,RVS UTC Western US REGION,Validated,2011,215908,8600,Manual,INTL,Diesel,171,3.58,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Pueblo,9,40000,12000,390,1900,850000,IN LINE
13781,Q2,2021,NEW,51605,40000,0.77511869,33500.84,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2011,647806,CASCADIA 125,Manual,DETR,Diesel,234,3.58,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,5,40000,12000,515,1800,850000,IN LINE
13782,Q2,2021,NEW,31276,29800,0.952807264,21783.75,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2010,311178,CASCADIA 125,Manual,DETR,Diesel,184,3.42,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,9,40000,12000,455,1800,850000,IN LINE
13783,Q2,2021,NEW,24905,14250,0.572174262,20038.86,Truck,International,RVS UTC EAST REGION,Validated,2011,189953,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Syracuse,8,21000,12000,255,2600,280000,IN LINE
13784,Q2,2021,NEW,31742,28600,0.901014429,19088.28,Truck,International,RVS UTC Western US REGION,Validated,2011,182879,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Pueblo,8,19000,10000,225,2300,240000,IN LINE
13785,Q2,2021,NEW,24760,13250,0.535137318,20844.41,Truck,International,RVS UTC EAST REGION,Validated,2011,204915,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Syracuse,8,21000,12000,255,2600,280000,IN LINE
13786,Q2,2021,NEW,27183,22291,0.82003458,19214.17,Truck,International,RVS UTC EAST REGION,Validated,2011,158427,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,Columbia,8,19000,10000,225,2300,240000,IN LINE
13787,Q2,2021,NEW,19281,17500,0.907629272,18902.8,Truck,International,RVS UTC Central US RGN,Validated,2011,253588,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Bloomington,9,19000,10000,225,2300,240000,IN LINE
13788,Q2,2021,NEW,4955,2500,0.504540868,18598.44,Truck,International,RVS UTC Western US REGION,As Is,2011,336531,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Houston,9,19000,10000,225,2300,240000,IN LINE
13789,Q2,2021,NEW,20652,16600,0.803796243,20151.63,Truck,International,RVS UTC EAST REGION,Validated,2011,242834,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Flagstaff,8,19000,10000,225,2300,240000,IN LINE
13790,Q2,2021,NEW,26809,21984,0.820023127,18240.42,Truck,International,RVS UTC EAST REGION,Validated,2011,180430,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,Atlanta,8,19000,10000,225,2300,240000,IN LINE
13791,Q2,2021,NEW,16887,15000,0.888257239,19986.45,Truck,International,RVS UTC EAST REGION,Validated,2011,271404,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Modesto,8,19000,10000,225,2300,240000,IN LINE
13792,Q2,2021,NEW,23876,12300,0.515161669,20091.19,Truck,International,RVS UTC EAST REGION,Validated,2011,219125,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Flagstaff,8,19000,10000,225,2300,240000,IN LINE
13793,Q2,2021,NEW,25369,23000,0.906618314,22356.18,Truck,International,RVS UTC EAST REGION,Validated,2011,215332,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,8,19000,10000,225,2300,240000,IN LINE
13794,Q2,2021,NEW,22797,12250,0.537351406,22417.48,Truck,International,RVS UTC Central US RGN,Validated,2011,191987,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Greenwood,8,19000,10000,225,2300,240000,IN LINE
13795,Q2,2021,NEW,28293,25750,0.910119111,22317.63,Truck,International,RVS UTC EAST REGION,Validated,2011,123794,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Columbia,8,19000,10000,225,2300,240000,IN LINE
13796,Q2,2021,NEW,25385,21600,0.850896199,24681.42,Truck,International,RVS UTC EAST REGION,Validated,2011,213480,4300,Auto,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,9,19000,10000,225,2300,240000,IN LINE
13798,Q2,2021,NEW,20000,18000,0.9,11874.6,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,169347,M2 106,Auto,CUMM,Diesel,178,5.29,2,6,245/70R 19.5 R250F,245/70R 19.5 R250F,WHITE,SOUTH US,Retail,Atlanta,7,17500,10000,240,2300,240000,IN LINE
13799,Q2,2021,NEW,23999,22000,0.916704863,23000.58,Tractor,International,RVS UTC EAST REGION,Validated,2013,137324,PRO LF687,Manual,INTL,Diesel,191,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Providence,6,40000,12000,430,1700,850000,IN LINE
13800,Q2,2021,NEW,26954,20000,0.742004897,26574.5,Truck,International,RVS UTC EAST REGION,Validated,2013,219265,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,6,19000,10000,215,2200,240000,IN LINE
13801,Q2,2021,NEW,23973,12600,0.52559129,23593.72,Truck,International,RVS UTC EAST REGION,Validated,2013,232475,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Baltimore DC,6,19000,10000,215,2200,240000,IN LINE
13802,Q2,2021,NEW,5151,570,0.110658125,1804.86,Truck,Ford,RVS UTC EAST REGION,As Is,2006,142965,E-350 ECONOLINE,Auto,FORD,Diesel,138,4.1,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Retail,Springfield,11+,6340,4600,255,4500,120000,IN LINE
13803,Q2,2021,NEW,4225,570,0.134911243,1801.86,Truck,Ford,RVS UTC EAST REGION,As Is,2006,180001,E-350 ECONOLINE,Auto,FORD,Diesel,138,4.1,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Retail,Springfield,11+,6340,4600,255,4500,120000,IN LINE
13804,Q2,2021,NEW,22995,20920,0.909762992,31024.25,Tractor,International,RVS UTC EAST REGION,Validated,2013,482574,PRO LF687,Manual,INTL,Diesel,230,3.36,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,BLUE,Central US,Retail,New Orleans,6,40000,12350,450,1700,850000,IN LINE
13805,Q2,2021,NEW,22995,20920,0.909762992,22511.29,Tractor,International,RVS UTC EAST REGION,Validated,2013,462845,PRO LF687,Manual,INTL,Diesel,230,3.36,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,BLUE,Central US,Retail,New Orleans,6,40000,12350,450,1700,850000,IN LINE
13806,Q2,2021,NEW,22995,20700,0.900195695,30264.09,Tractor,International,RVS UTC EAST REGION,Validated,2013,491842,PRO LF687,Manual,INTL,Diesel,230,3.36,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,BLUE,Central US,Retail,New Orleans,6,40000,12350,450,1700,850000,IN LINE
13807,Q2,2021,NEW,23587,7000,0.296773647,23207.24,Truck,HINO,RVS UTC EAST REGION,As Is,2013,301250,HINO 268,Auto,HINO,Diesel,271,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,6,19000,10000,220,2500,240000,IN LINE
13808,Q2,2021,NEW,23999,21711,0.904662694,22640.85,Tractor,International,RVS UTC EAST REGION,Validated,2013,289289,PRO LF687,Manual,INTL,Diesel,175,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,Central US,Retail,New Orleans,6,40000,12000,430,1700,850000,IN LINE
13809,Q2,2021,NEW,23999,23999,1,23507.53,Tractor,International,RVS UTC Central US RGN,Validated,2013,335587,PRO LF687,Manual,INTL,Diesel,175,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,Central US,Retail,New Orleans,6,40000,12000,430,1700,850000,IN LINE
13810,Q2,2021,NEW,23999,13500,0.562523439,22736.97,Tractor,International,RVS UTC Central US RGN,Validated,2013,331440,PRO LF687,Manual,INTL,Diesel,175,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,Central US,Fleet,New Orleans,6,40000,12000,430,1700,850000,IN LINE
13811,Q2,2021,NEW,45850,41300,0.900763359,38249.94,Truck,International,RVS UTC Western US REGION,Validated,2013,83581,4300,Auto,INTL,Diesel,291,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Pueblo,6,19000,10000,215,2200,280000,IN LINE
13812,Q2,2021,NEW,34584,18750,0.542158224,27721.02,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,250510,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Providence,6,17500,10000,240,2300,240000,IN LINE
13813,Q2,2021,NEW,32751,16750,0.511434765,29116.62,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,260759,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Syracuse,6,17500,10000,240,2300,240000,IN LINE
13814,Q2,2021,NEW,30901,16750,0.542053655,28774.32,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,274996,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Syracuse,6,17500,10000,240,2300,240000,IN LINE
13815,Q2,2021,NEW,35510,20000,0.563221628,27375.31,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,239500,M2 106,Auto,CUMM,Diesel,286,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Providence,6,21000,12000,280,2300,280000,IN LINE
13816,Q2,2021,NEW,25566,19500,0.762731753,25186.4,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,343065,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,6,17500,10000,240,2300,240000,IN LINE
13817,Q2,2021,NEW,28190,26200,0.929407591,29591.49,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,340995,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Kansas City,6,17500,10000,240,2300,240000,IN LINE
13818,Q2,2021,NEW,48853,48853,1,47078.65,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2013,132362,CORONADO 122,Manual,CUMM,Diesel,195,3.7,3,10,11R 24.5 14P R260F,11R 24.5 M726EL,RED,Central US,Retail,Little Rock,6,40000,14700,450,1800,850000,IN LINE
13819,Q2,2021,NEW,3468,570,0.164359862,1966.95,Truck,Ford,RVS UTC EAST REGION,As Is,2006,174989,E-350 ECONOLINE,Auto,FORD,Diesel,138,4.1,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Retail,Springfield,11+,6340,4600,255,4500,120000,IN LINE
13820,Q2,2021,NEW,18301,16500,0.901590077,16691.25,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,138989,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Providence,6,14550,6830,215,2500,200000,IN LINE
13821,Q2,2021,NEW,37900,37900,1,29519.89,Truck,Freightliner,RVS UTC Central US RGN,Ready,2013,149689,M2 106,Auto,CUMM,Diesel,220,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Little Rock,6,17500,10000,260,2300,240000,IN LINE
13822,Q2,2021,NEW,23801,24999,1.05033402,22431.01,Truck,Isuzu,RVS UTC Western US REGION,Ready,2012,98978,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Retail,Modesto,6,14550,6830,215,2500,200000,IN LINE
13823,Q2,2021,NEW,17798,16200,0.910214631,17518.85,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,183291,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,SOUTH US,Retail,Columbia,6,14550,6830,215,2500,200000,IN LINE
13824,Q2,2021,NEW,20980,20000,0.953288847,20701.17,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,135406,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Baltimore DC,6,14550,6830,215,2500,200000,IN LINE
13825,Q2,2021,NEW,23358,19850,0.849815909,21775.02,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,107846,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Retail,Dallas,6,14550,6830,215,2500,200000,IN LINE
13826,Q2,2021,NEW,30750,28000,0.910569106,27136.08,Truck,Isuzu,RVS UTC Western US REGION,Ready,2012,132310,NRR,Auto,ISUZ,Diesel,150,5.12,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Western US,Retail,Golden,6,14550,6830,215,2500,200000,IN LINE
13827,Q2,2021,NEW,39433,25750,0.653006365,36406.75,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2013,510559,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Baltimore DC,6,40000,12000,450,1800,850000,IN LINE
13828,Q2,2021,NEW,35622,28000,0.786031104,34065.95,Tractor,Volvo,RVS UTC Central US RGN,Ready,2013,689380,VNL,Manual,CUMM,Diesel,213,3.55,3,10,295/75R22.5  R280,295/75R 22.5 M726EL,WHITE,Central US,Retail,Greenwood,6,40000,13200,450,2100,850000,IN LINE
13829,Q2,2021,NEW,21244,12500,0.588401431,20964.75,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,130111,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Fleet,Springfield,6,14550,6830,215,2500,200000,IN LINE
13830,Q2,2021,NEW,22299,20405,0.915063456,20951.05,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,109016,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Boston,6,14550,6830,215,2500,200000,IN LINE
